,State,County_Name,Party,Race_Code,Ethnic_Code,Total_Voters,Election_Date
28037,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28038,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28039,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28040,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28041,NC,CATAWBA,DEM,B,NL,1,2022-07-26
28042,NC,CATAWBA,DEM,W,NL,3,2022-07-26
28043,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28044,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28045,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28046,NC,CATAWBA,DEM,W,UN,1,2022-07-26
28047,NC,CATAWBA,REP,U,NL,1,2022-07-26
28048,NC,CATAWBA,REP,W,NL,1,2022-07-26
28049,NC,CATAWBA,REP,W,NL,6,2022-07-26
28050,NC,CATAWBA,REP,W,NL,3,2022-07-26
28051,NC,CATAWBA,REP,W,NL,1,2022-07-26
28052,NC,CATAWBA,REP,W,UN,1,2022-07-26
28053,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28054,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28055,NC,CATAWBA,UNA,W,NL,2,2022-07-26
28056,NC,CATAWBA,REP,W,NL,1,2022-07-26
28057,NC,CATAWBA,UNA,W,NL,4,2022-07-26
28058,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28059,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28060,NC,CATAWBA,REP,U,UN,1,2022-07-26
28061,NC,CATAWBA,REP,W,NL,1,2022-07-26
28062,NC,CATAWBA,REP,W,UN,2,2022-07-26
28063,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28064,NC,CATAWBA,UNA,W,NL,5,2022-07-26
28065,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28066,NC,CATAWBA,UNA,W,NL,6,2022-07-26
28067,NC,CATAWBA,DEM,W,NL,13,2022-07-26
28068,NC,CATAWBA,DEM,W,NL,3,2022-07-26
28069,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28070,NC,CATAWBA,DEM,W,UN,1,2022-07-26
28071,NC,CATAWBA,REP,B,NL,1,2022-07-26
28072,NC,CATAWBA,REP,W,NL,1,2022-07-26
28073,NC,CATAWBA,REP,W,NL,17,2022-07-26
28074,NC,CATAWBA,REP,W,NL,3,2022-07-26
28075,NC,CATAWBA,REP,W,NL,16,2022-07-26
28076,NC,CATAWBA,UNA,W,NL,5,2022-07-26
28077,NC,CATAWBA,UNA,W,NL,10,2022-07-26
28078,NC,CATAWBA,UNA,W,NL,6,2022-07-26
28079,NC,CATAWBA,UNA,W,NL,10,2022-07-26
28080,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28081,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28082,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28083,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28084,NC,CATAWBA,DEM,O,HL,1,2022-07-26
28085,NC,CATAWBA,DEM,W,NL,5,2022-07-26
28086,NC,CATAWBA,DEM,W,NL,11,2022-07-26
28087,NC,CATAWBA,DEM,W,NL,3,2022-07-26
28088,NC,CATAWBA,DEM,W,NL,10,2022-07-26
28089,NC,CATAWBA,DEM,W,UN,1,2022-07-26
28090,NC,CATAWBA,REP,U,UN,1,2022-07-26
28091,NC,CATAWBA,REP,W,NL,1,2022-07-26
28092,NC,CATAWBA,REP,W,NL,7,2022-07-26
28093,NC,CATAWBA,REP,W,NL,15,2022-07-26
28094,NC,CATAWBA,REP,W,NL,1,2022-07-26
28095,NC,CATAWBA,REP,W,NL,13,2022-07-26
28096,NC,CATAWBA,REP,W,NL,17,2022-07-26
28097,NC,CATAWBA,REP,W,UN,1,2022-07-26
28098,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28099,NC,CATAWBA,UNA,W,NL,2,2022-07-26
28100,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28101,NC,CATAWBA,UNA,W,NL,16,2022-07-26
28102,NC,CATAWBA,UNA,W,NL,5,2022-07-26
28103,NC,CATAWBA,UNA,W,NL,17,2022-07-26
28104,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28105,NC,CATAWBA,DEM,B,UN,1,2022-07-26
28106,NC,CATAWBA,DEM,B,NL,1,2022-07-26
28107,NC,CATAWBA,DEM,B,NL,7,2022-07-26
28108,NC,CATAWBA,DEM,B,NL,1,2022-07-26
28109,NC,CATAWBA,DEM,B,NL,3,2022-07-26
28110,NC,CATAWBA,UNA,B,NL,1,2022-07-26
28111,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28112,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28113,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28114,NC,CATAWBA,DEM,B,NL,1,2022-07-26
28115,NC,CATAWBA,DEM,B,NL,6,2022-07-26
28116,NC,CATAWBA,DEM,B,NL,1,2022-07-26
28117,NC,CATAWBA,REP,W,NL,1,2022-07-26
28118,NC,CATAWBA,REP,W,UN,1,2022-07-26
28119,NC,CATAWBA,UNA,U,UN,1,2022-07-26
28120,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28121,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28122,NC,CATAWBA,REP,W,NL,1,2022-07-26
28123,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28124,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28125,NC,CATAWBA,DEM,B,NL,1,2022-07-26
28126,NC,CATAWBA,DEM,B,NL,3,2022-07-26
28127,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28128,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28129,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28130,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28131,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28132,NC,CATAWBA,REP,W,NL,5,2022-07-26
28133,NC,CATAWBA,REP,W,NL,8,2022-07-26
28134,NC,CATAWBA,REP,W,NL,1,2022-07-26
28135,NC,CATAWBA,REP,W,NL,2,2022-07-26
28136,NC,CATAWBA,REP,W,NL,6,2022-07-26
28137,NC,CATAWBA,UNA,B,NL,1,2022-07-26
28138,NC,CATAWBA,UNA,W,NL,7,2022-07-26
28139,NC,CATAWBA,UNA,W,NL,3,2022-07-26
28140,NC,CATAWBA,UNA,W,NL,6,2022-07-26
28141,NC,CATAWBA,UNA,W,NL,4,2022-07-26
28142,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28143,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28144,NC,CATAWBA,DEM,B,NL,2,2022-07-26
28145,NC,CATAWBA,DEM,B,UN,1,2022-07-26
28146,NC,CATAWBA,DEM,W,NL,3,2022-07-26
28147,NC,CATAWBA,DEM,W,NL,3,2022-07-26
28148,NC,CATAWBA,DEM,W,NL,5,2022-07-26
28149,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28150,NC,CATAWBA,DEM,W,UN,3,2022-07-26
28151,NC,CATAWBA,REP,W,NL,14,2022-07-26
28152,NC,CATAWBA,REP,W,NL,11,2022-07-26
28153,NC,CATAWBA,REP,W,NL,11,2022-07-26
28154,NC,CATAWBA,REP,W,NL,8,2022-07-26
28155,NC,CATAWBA,REP,W,UN,1,2022-07-26
28156,NC,CATAWBA,REP,W,UN,1,2022-07-26
28157,NC,CATAWBA,REP,W,UN,2,2022-07-26
28158,NC,CATAWBA,UNA,W,NL,8,2022-07-26
28159,NC,CATAWBA,UNA,W,NL,4,2022-07-26
28160,NC,CATAWBA,UNA,W,NL,3,2022-07-26
28161,NC,CATAWBA,UNA,W,NL,3,2022-07-26
28162,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28163,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28164,NC,CATAWBA,REP,W,NL,1,2022-07-26
28165,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28166,NC,CATAWBA,REP,W,NL,2,2022-07-26
28167,NC,CATAWBA,REP,W,NL,1,2022-07-26
28168,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28169,NC,CATAWBA,REP,W,NL,1,2022-07-26
28170,NC,CATAWBA,REP,W,UN,1,2022-07-26
28171,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28172,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28173,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28174,NC,CATAWBA,REP,W,NL,1,2022-07-26
28175,NC,CATAWBA,REP,W,NL,1,2022-07-26
28176,NC,CATAWBA,UNA,B,NL,1,2022-07-26
28177,NC,CATAWBA,UNA,B,NL,1,2022-07-26
28178,NC,CATAWBA,UNA,W,NL,4,2022-07-26
28179,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28180,NC,CATAWBA,UNA,W,NL,3,2022-07-26
28181,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28182,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28183,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28184,NC,CATAWBA,REP,W,NL,1,2022-07-26
28185,NC,CATAWBA,REP,W,NL,1,2022-07-26
28186,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28187,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28188,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28189,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28190,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28191,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28192,NC,CATAWBA,REP,W,NL,1,2022-07-26
28193,NC,CATAWBA,REP,W,NL,1,2022-07-26
28194,NC,CATAWBA,REP,W,NL,3,2022-07-26
28195,NC,CATAWBA,REP,W,NL,1,2022-07-26
28196,NC,CATAWBA,REP,W,NL,3,2022-07-26
28197,NC,CATAWBA,UNA,U,UN,1,2022-07-26
28198,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28199,NC,CATAWBA,DEM,M,NL,1,2022-07-26
28200,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28201,NC,CATAWBA,REP,W,NL,1,2022-07-26
28202,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28203,NC,CATAWBA,DEM,W,UN,1,2022-07-26
28204,NC,CATAWBA,REP,B,NL,1,2022-07-26
28205,NC,CATAWBA,REP,W,NL,2,2022-07-26
28206,NC,CATAWBA,REP,W,UN,1,2022-07-26
28207,NC,CATAWBA,REP,W,UN,2,2022-07-26
28208,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28209,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28210,NC,CATAWBA,DEM,B,NL,1,2022-07-26
28211,NC,CATAWBA,DEM,U,UN,1,2022-07-26
28212,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28213,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28214,NC,CATAWBA,DEM,W,NL,7,2022-07-26
28215,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28216,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28217,NC,CATAWBA,DEM,W,UN,1,2022-07-26
28218,NC,CATAWBA,DEM,W,UN,1,2022-07-26
28219,NC,CATAWBA,REP,U,UN,1,2022-07-26
28220,NC,CATAWBA,REP,U,UN,1,2022-07-26
28221,NC,CATAWBA,REP,W,NL,3,2022-07-26
28222,NC,CATAWBA,REP,W,NL,7,2022-07-26
28223,NC,CATAWBA,REP,W,NL,2,2022-07-26
28224,NC,CATAWBA,REP,W,NL,8,2022-07-26
28225,NC,CATAWBA,REP,W,NL,1,2022-07-26
28226,NC,CATAWBA,REP,W,UN,2,2022-07-26
28227,NC,CATAWBA,UNA,U,UN,1,2022-07-26
28228,NC,CATAWBA,UNA,U,UN,1,2022-07-26
28229,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28230,NC,CATAWBA,UNA,W,NL,4,2022-07-26
28231,NC,CATAWBA,UNA,W,NL,5,2022-07-26
28232,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28233,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28234,NC,CATAWBA,DEM,W,NL,6,2022-07-26
28235,NC,CATAWBA,DEM,W,NL,6,2022-07-26
28236,NC,CATAWBA,DEM,W,NL,5,2022-07-26
28237,NC,CATAWBA,DEM,W,NL,5,2022-07-26
28238,NC,CATAWBA,DEM,W,UN,2,2022-07-26
28239,NC,CATAWBA,REP,B,NL,1,2022-07-26
28240,NC,CATAWBA,REP,W,NL,9,2022-07-26
28241,NC,CATAWBA,REP,W,NL,9,2022-07-26
28242,NC,CATAWBA,REP,W,NL,19,2022-07-26
28243,NC,CATAWBA,REP,W,NL,18,2022-07-26
28244,NC,CATAWBA,REP,W,UN,3,2022-07-26
28245,NC,CATAWBA,UNA,B,NL,1,2022-07-26
28246,NC,CATAWBA,UNA,O,NL,1,2022-07-26
28247,NC,CATAWBA,UNA,W,NL,13,2022-07-26
28248,NC,CATAWBA,UNA,W,NL,5,2022-07-26
28249,NC,CATAWBA,UNA,W,NL,7,2022-07-26
28250,NC,CATAWBA,UNA,W,NL,6,2022-07-26
28251,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28252,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28253,NC,CATAWBA,DEM,B,NL,1,2022-07-26
28254,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28255,NC,CATAWBA,REP,W,NL,1,2022-07-26
28256,NC,CATAWBA,REP,W,NL,1,2022-07-26
28257,NC,CATAWBA,REP,W,UN,1,2022-07-26
28258,NC,CATAWBA,UNA,B,NL,1,2022-07-26
28259,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28260,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28261,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28262,NC,CATAWBA,REP,W,NL,2,2022-07-26
28263,NC,CATAWBA,REP,W,NL,1,2022-07-26
28264,NC,CATAWBA,REP,W,NL,4,2022-07-26
28265,NC,CATAWBA,REP,W,NL,1,2022-07-26
28266,NC,CATAWBA,REP,W,NL,2,2022-07-26
28267,NC,CATAWBA,UNA,U,UN,1,2022-07-26
28268,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28269,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28270,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28271,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28272,NC,CATAWBA,REP,U,UN,1,2022-07-26
28273,NC,CATAWBA,REP,W,NL,1,2022-07-26
28274,NC,CATAWBA,REP,W,NL,6,2022-07-26
28275,NC,CATAWBA,REP,W,NL,3,2022-07-26
28276,NC,CATAWBA,REP,W,NL,7,2022-07-26
28277,NC,CATAWBA,REP,W,UN,1,2022-07-26
28278,NC,CATAWBA,UNA,W,NL,6,2022-07-26
28279,NC,CATAWBA,UNA,W,NL,3,2022-07-26
28280,NC,CATAWBA,UNA,W,NL,2,2022-07-26
28281,NC,CATAWBA,UNA,W,NL,5,2022-07-26
28282,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28283,NC,CATAWBA,DEM,B,NL,1,2022-07-26
28284,NC,CATAWBA,DEM,B,UN,1,2022-07-26
28285,NC,CATAWBA,DEM,U,UN,1,2022-07-26
28286,NC,CATAWBA,DEM,U,UN,1,2022-07-26
28287,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28288,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28289,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28290,NC,CATAWBA,DEM,W,UN,1,2022-07-26
28291,NC,CATAWBA,DEM,W,UN,1,2022-07-26
28292,NC,CATAWBA,REP,U,UN,1,2022-07-26
28293,NC,CATAWBA,REP,W,NL,2,2022-07-26
28294,NC,CATAWBA,REP,W,NL,2,2022-07-26
28295,NC,CATAWBA,REP,W,NL,5,2022-07-26
28296,NC,CATAWBA,REP,W,NL,3,2022-07-26
28297,NC,CATAWBA,UNA,W,NL,3,2022-07-26
28298,NC,CATAWBA,UNA,W,NL,2,2022-07-26
28299,NC,CATAWBA,UNA,W,NL,2,2022-07-26
28300,NC,CATAWBA,UNA,W,NL,2,2022-07-26
28301,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28302,NC,CATAWBA,REP,W,NL,1,2022-07-26
28303,NC,CATAWBA,UNA,O,HL,1,2022-07-26
28304,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28305,NC,CATAWBA,REP,W,NL,3,2022-07-26
28306,NC,CATAWBA,REP,W,NL,1,2022-07-26
28307,NC,CATAWBA,REP,W,NL,1,2022-07-26
28308,NC,CATAWBA,REP,W,NL,2,2022-07-26
28309,NC,CATAWBA,UNA,U,UN,1,2022-07-26
28310,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28311,NC,CATAWBA,UNA,W,NL,2,2022-07-26
28312,NC,CATAWBA,DEM,B,NL,1,2022-07-26
28313,NC,CATAWBA,DEM,B,NL,1,2022-07-26
28314,NC,CATAWBA,DEM,B,NL,1,2022-07-26
28315,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28316,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28317,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28318,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28319,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28320,NC,CATAWBA,DEM,W,UN,1,2022-07-26
28321,NC,CATAWBA,REP,W,NL,2,2022-07-26
28322,NC,CATAWBA,REP,W,NL,6,2022-07-26
28323,NC,CATAWBA,REP,W,NL,2,2022-07-26
28324,NC,CATAWBA,REP,W,NL,5,2022-07-26
28325,NC,CATAWBA,UNA,B,NL,1,2022-07-26
28326,NC,CATAWBA,UNA,B,NL,1,2022-07-26
28327,NC,CATAWBA,UNA,W,HL,1,2022-07-26
28328,NC,CATAWBA,UNA,W,HL,1,2022-07-26
28329,NC,CATAWBA,UNA,W,NL,3,2022-07-26
28330,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28331,NC,CATAWBA,UNA,W,NL,2,2022-07-26
28332,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28333,NC,CATAWBA,DEM,B,NL,1,2022-07-26
28334,NC,CATAWBA,DEM,B,NL,2,2022-07-26
28335,NC,CATAWBA,DEM,B,NL,1,2022-07-26
28336,NC,CATAWBA,DEM,B,UN,1,2022-07-26
28337,NC,CATAWBA,DEM,U,UN,1,2022-07-26
28338,NC,CATAWBA,DEM,W,NL,4,2022-07-26
28339,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28340,NC,CATAWBA,DEM,W,NL,3,2022-07-26
28341,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28342,NC,CATAWBA,REP,U,UN,1,2022-07-26
28343,NC,CATAWBA,REP,W,NL,2,2022-07-26
28344,NC,CATAWBA,REP,W,NL,11,2022-07-26
28345,NC,CATAWBA,REP,W,NL,5,2022-07-26
28346,NC,CATAWBA,REP,W,NL,1,2022-07-26
28347,NC,CATAWBA,REP,W,NL,13,2022-07-26
28348,NC,CATAWBA,REP,W,NL,6,2022-07-26
28349,NC,CATAWBA,REP,W,UN,1,2022-07-26
28350,NC,CATAWBA,REP,W,UN,2,2022-07-26
28351,NC,CATAWBA,REP,W,UN,2,2022-07-26
28352,NC,CATAWBA,REP,W,UN,1,2022-07-26
28353,NC,CATAWBA,UNA,B,NL,1,2022-07-26
28354,NC,CATAWBA,UNA,W,NL,7,2022-07-26
28355,NC,CATAWBA,UNA,W,NL,3,2022-07-26
28356,NC,CATAWBA,UNA,W,NL,7,2022-07-26
28357,NC,CATAWBA,REP,W,NL,1,2022-07-26
28358,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28359,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28360,NC,CATAWBA,DEM,B,NL,1,2022-07-26
28361,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28362,NC,CATAWBA,REP,W,NL,2,2022-07-26
28363,NC,CATAWBA,REP,W,NL,2,2022-07-26
28364,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28365,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28366,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28367,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28368,NC,CATAWBA,REP,W,NL,1,2022-07-26
28369,NC,CATAWBA,REP,W,NL,1,2022-07-26
28370,NC,CATAWBA,REP,W,NL,2,2022-07-26
28371,NC,CATAWBA,REP,W,NL,2,2022-07-26
28372,NC,CATAWBA,REP,W,NL,3,2022-07-26
28373,NC,CATAWBA,REP,W,UN,1,2022-07-26
28374,NC,CATAWBA,UNA,U,UN,1,2022-07-26
28375,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28376,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28377,NC,CATAWBA,DEM,U,UN,1,2022-07-26
28378,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28379,NC,CATAWBA,REP,W,NL,3,2022-07-26
28380,NC,CATAWBA,REP,W,UN,1,2022-07-26
28381,NC,CATAWBA,UNA,W,NL,2,2022-07-26
28382,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28383,NC,CATAWBA,DEM,B,UN,1,2022-07-26
28384,NC,CATAWBA,DEM,U,UN,1,2022-07-26
28385,NC,CATAWBA,REP,W,NL,1,2022-07-26
28386,NC,CATAWBA,REP,W,NL,1,2022-07-26
28387,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28388,NC,CATAWBA,UNA,W,NL,2,2022-07-26
28389,NC,CATAWBA,DEM,O,NL,1,2022-07-26
28390,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28391,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28392,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28393,NC,CATAWBA,DEM,W,NL,4,2022-07-26
28394,NC,CATAWBA,DEM,W,UN,2,2022-07-26
28395,NC,CATAWBA,DEM,W,UN,1,2022-07-26
28396,NC,CATAWBA,DEM,W,UN,1,2022-07-26
28397,NC,CATAWBA,REP,W,NL,1,2022-07-26
28398,NC,CATAWBA,REP,W,NL,2,2022-07-26
28399,NC,CATAWBA,REP,W,NL,3,2022-07-26
28400,NC,CATAWBA,REP,W,NL,16,2022-07-26
28401,NC,CATAWBA,REP,W,NL,1,2022-07-26
28402,NC,CATAWBA,REP,W,NL,2,2022-07-26
28403,NC,CATAWBA,REP,W,NL,17,2022-07-26
28404,NC,CATAWBA,REP,W,UN,1,2022-07-26
28405,NC,CATAWBA,REP,W,UN,1,2022-07-26
28406,NC,CATAWBA,REP,W,UN,2,2022-07-26
28407,NC,CATAWBA,UNA,W,NL,5,2022-07-26
28408,NC,CATAWBA,UNA,W,NL,6,2022-07-26
28409,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28410,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28411,NC,CATAWBA,UNA,W,NL,9,2022-07-26
28412,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28413,NC,CATAWBA,DEM,W,NL,8,2022-07-26
28414,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28415,NC,CATAWBA,DEM,W,NL,6,2022-07-26
28416,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28417,NC,CATAWBA,DEM,W,NL,5,2022-07-26
28418,NC,CATAWBA,DEM,W,NL,3,2022-07-26
28419,NC,CATAWBA,DEM,W,UN,1,2022-07-26
28420,NC,CATAWBA,REP,W,NL,3,2022-07-26
28421,NC,CATAWBA,REP,W,NL,14,2022-07-26
28422,NC,CATAWBA,REP,W,NL,1,2022-07-26
28423,NC,CATAWBA,REP,W,NL,21,2022-07-26
28424,NC,CATAWBA,REP,W,NL,18,2022-07-26
28425,NC,CATAWBA,REP,W,NL,19,2022-07-26
28426,NC,CATAWBA,REP,W,UN,1,2022-07-26
28427,NC,CATAWBA,REP,W,UN,1,2022-07-26
28428,NC,CATAWBA,REP,W,UN,1,2022-07-26
28429,NC,CATAWBA,REP,W,UN,2,2022-07-26
28430,NC,CATAWBA,UNA,B,NL,1,2022-07-26
28431,NC,CATAWBA,UNA,U,UN,1,2022-07-26
28432,NC,CATAWBA,UNA,W,NL,2,2022-07-26
28433,NC,CATAWBA,UNA,W,NL,7,2022-07-26
28434,NC,CATAWBA,UNA,W,NL,10,2022-07-26
28435,NC,CATAWBA,UNA,W,NL,2,2022-07-26
28436,NC,CATAWBA,UNA,W,NL,9,2022-07-26
28437,NC,CATAWBA,UNA,W,NL,11,2022-07-26
28438,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28439,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28440,NC,CATAWBA,UNA,W,UN,2,2022-07-26
28441,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28442,NC,CATAWBA,DEM,B,NL,1,2022-07-26
28443,NC,CATAWBA,DEM,U,UN,1,2022-07-26
28444,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28445,NC,CATAWBA,REP,W,NL,1,2022-07-26
28446,NC,CATAWBA,REP,W,UN,1,2022-07-26
28447,NC,CATAWBA,UNA,U,UN,1,2022-07-26
28448,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28449,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28450,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28451,NC,CATAWBA,UNA,W,UN,1,2022-07-26
28452,NC,CATAWBA,DEM,A,NL,1,2022-07-26
28453,NC,CATAWBA,DEM,B,NL,1,2022-07-26
28454,NC,CATAWBA,DEM,O,HL,1,2022-07-26
28455,NC,CATAWBA,DEM,W,NL,5,2022-07-26
28456,NC,CATAWBA,DEM,W,NL,5,2022-07-26
28457,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28458,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28459,NC,CATAWBA,REP,U,UN,1,2022-07-26
28460,NC,CATAWBA,REP,W,NL,2,2022-07-26
28461,NC,CATAWBA,REP,W,NL,3,2022-07-26
28462,NC,CATAWBA,REP,W,NL,3,2022-07-26
28463,NC,CATAWBA,REP,W,NL,2,2022-07-26
28464,NC,CATAWBA,REP,W,UN,2,2022-07-26
28465,NC,CATAWBA,UNA,B,NL,1,2022-07-26
28466,NC,CATAWBA,UNA,B,NL,1,2022-07-26
28467,NC,CATAWBA,UNA,B,NL,1,2022-07-26
28468,NC,CATAWBA,UNA,U,UN,1,2022-07-26
28469,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28470,NC,CATAWBA,UNA,W,NL,5,2022-07-26
28471,NC,CATAWBA,UNA,W,NL,2,2022-07-26
28472,NC,CATAWBA,DEM,B,NL,1,2022-07-26
28473,NC,CATAWBA,DEM,B,NL,1,2022-07-26
28474,NC,CATAWBA,DEM,B,UN,1,2022-07-26
28475,NC,CATAWBA,DEM,U,NL,1,2022-07-26
28476,NC,CATAWBA,DEM,U,UN,1,2022-07-26
28477,NC,CATAWBA,DEM,U,UN,1,2022-07-26
28478,NC,CATAWBA,DEM,W,NL,6,2022-07-26
28479,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28480,NC,CATAWBA,DEM,W,NL,2,2022-07-26
28481,NC,CATAWBA,DEM,W,NL,1,2022-07-26
28482,NC,CATAWBA,DEM,W,UN,1,2022-07-26
28483,NC,CATAWBA,UNA,W,NL,1,2022-07-26
28484,NC,CATAWBA,REP,W,NL,20,2022-07-26
28485,NC,CATAWBA,REP,W,NL,18,2022-07-26
28486,NC,CATAWBA,REP,W,NL,14,2022-07-26
28487,NC,CATAWBA,REP,W,NL,10,2022-07-26
28488,NC,CATAWBA,REP,W,UN,1,2022-07-26
28489,NC,CATAWBA,REP,W,UN,1,2022-07-26
28490,NC,CATAWBA,UNA,B,NL,1,2022-07-26
28491,NC,CATAWBA,UNA,B,NL,1,2022-07-26
