county_desc	precinct_abbrv	vtd_abbrv	age	party_cd	race_code	ethnic_code	sex_code	total_voters	election_date	stats_type	update_date	voting_method	voting_method_desc	voted_party_cd
CATAWBA	19	19	Age Over 66	REP	W	NL	F	1	07/26/2022	history	08/10/2022	C	CURBSIDE	REP
CATAWBA	19	19	Age Over 66	REP	W	UN	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	19	19	Age Over 66	UNA	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	19	19	Age Over 66	UNA	W	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	23	23	Age 26 - 40	UNA	W	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	23	23	Age 41 - 65	REP	W	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	23	23	Age 41 - 65	REP	W	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	23	23	Age 41 - 65	UNA	B	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	23	23	Age 41 - 65	UNA	B	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	23	23	Age 41 - 65	UNA	W	NL	F	4	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	23	23	Age 41 - 65	UNA	W	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	23	23	Age 41 - 65	UNA	W	NL	M	3	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	23	23	Age 41 - 65	UNA	W	UN	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	23	23	Age Over 66	DEM	W	NL	F	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	23	23	Age Over 66	DEM	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	23	23	Age Over 66	REP	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	23	23	Age Over 66	REP	W	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	23	23	Age Over 66	UNA	W	NL	F	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	UNA
CATAWBA	23	23	Age Over 66	UNA	W	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	23	23	Age Over 66	UNA	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	23	23	Age Over 66	UNA	W	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	23	23	Age Over 66	UNA	W	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	23	23	Age Over 66	UNA	W	UN	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	24	24	Age 18 - 25	REP	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	24	24	Age 41 - 65	REP	W	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	24	24	Age 41 - 65	REP	W	NL	F	3	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	24	24	Age 41 - 65	REP	W	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	24	24	Age 41 - 65	REP	W	NL	M	3	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	24	24	Age 41 - 65	UNA	U	UN	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	24	24	Age 41 - 65	UNA	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	24	24	Age Over 66	DEM	M	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	24	24	Age Over 66	DEM	W	NL	F	2	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	24	24	Age Over 66	REP	W	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	24	24	Age Over 66	UNA	W	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	26	26	Age 18 - 25	DEM	W	UN	M	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	DEM
CATAWBA	26	26	Age 18 - 25	REP	B	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	26	26	Age 26 - 40	REP	W	NL	F	2	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	26	26	Age 26 - 40	REP	W	UN	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	26	26	Age 26 - 40	REP	W	UN	M	2	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	26	26	Age 26 - 40	UNA	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	26	26	Age 26 - 40	UNA	W	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	26	26	Age 41 - 65	DEM	B	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	26	26	Age 41 - 65	DEM	U	UN	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	26	26	Age 41 - 65	DEM	W	NL	F	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	DEM
CATAWBA	26	26	Age 41 - 65	DEM	W	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	26	26	Age 41 - 65	DEM	W	NL	F	7	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	26	26	Age 41 - 65	DEM	W	NL	M	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	26	26	Age 41 - 65	DEM	W	NL	M	2	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	26	26	Age 41 - 65	DEM	W	UN	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	26	26	Age 41 - 65	DEM	W	UN	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	26	26	Age 41 - 65	REP	U	UN	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	26	26	Age 41 - 65	REP	U	UN	U	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	26	26	Age 41 - 65	REP	W	NL	F	3	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	26	26	Age 41 - 65	REP	W	NL	F	7	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	26	26	Age 41 - 65	REP	W	NL	M	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	26	26	Age 41 - 65	REP	W	NL	M	8	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	26	26	Age 41 - 65	REP	W	NL	U	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	26	26	Age 41 - 65	REP	W	UN	M	2	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	26	26	Age 41 - 65	UNA	U	UN	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	26	26	Age 41 - 65	UNA	U	UN	U	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	26	26	Age 41 - 65	UNA	W	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	26	26	Age 41 - 65	UNA	W	NL	F	4	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	26	26	Age 41 - 65	UNA	W	NL	M	5	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	26	26	Age 41 - 65	UNA	W	UN	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	26	26	Age 41 - 65	UNA	W	UN	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	26	26	Age Over 66	DEM	W	NL	F	6	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	26	26	Age Over 66	DEM	W	NL	F	6	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	26	26	Age Over 66	DEM	W	NL	M	5	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	26	26	Age Over 66	DEM	W	NL	M	5	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	26	26	Age Over 66	DEM	W	UN	F	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	26	26	Age Over 66	REP	B	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	26	26	Age Over 66	REP	W	NL	F	9	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	26	26	Age Over 66	REP	W	NL	F	9	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	26	26	Age Over 66	REP	W	NL	M	19	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	26	26	Age Over 66	REP	W	NL	M	18	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	26	26	Age Over 66	REP	W	UN	F	3	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	26	26	Age Over 66	UNA	B	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	26	26	Age Over 66	UNA	O	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	26	26	Age Over 66	UNA	W	NL	F	13	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	26	26	Age Over 66	UNA	W	NL	F	5	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	26	26	Age Over 66	UNA	W	NL	M	7	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	26	26	Age Over 66	UNA	W	NL	M	6	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	26	26	Age Over 66	UNA	W	UN	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	26	26	Age Over 66	UNA	W	UN	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	28	28	Age 26 - 40	DEM	B	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	28	28	Age 26 - 40	UNA	W	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	28	28	Age 41 - 65	REP	W	NL	M	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	REP
CATAWBA	28	28	Age 41 - 65	REP	W	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	28	28	Age 41 - 65	REP	W	UN	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	28	28	Age 41 - 65	UNA	B	NL	M	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	UNA
CATAWBA	28	28	Age Over 66	DEM	W	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	28	28	Age Over 66	DEM	W	NL	F	2	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	28	28	Age Over 66	DEM	W	NL	M	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	28	28	Age Over 66	REP	W	NL	F	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	28	28	Age Over 66	REP	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	28	28	Age Over 66	REP	W	NL	M	4	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	28	28	Age Over 66	REP	W	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	29	29	Age 18 - 25	REP	W	NL	M	2	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	29	29	Age 18 - 25	UNA	U	UN	U	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	29	29	Age 18 - 25	UNA	W	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	29	29	Age 18 - 25	UNA	W	UN	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	29	29	Age 41 - 65	DEM	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	29	29	Age 41 - 65	DEM	W	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	29	29	Age 41 - 65	REP	U	UN	U	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	29	29	Age 41 - 65	REP	W	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	29	29	Age 41 - 65	REP	W	NL	F	6	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	29	29	Age 41 - 65	REP	W	NL	M	3	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	29	29	Age 41 - 65	REP	W	NL	M	7	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	29	29	Age 41 - 65	REP	W	UN	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	29	29	Age 41 - 65	UNA	W	NL	F	6	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	29	29	Age 41 - 65	UNA	W	NL	F	3	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	29	29	Age 41 - 65	UNA	W	NL	M	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	29	29	Age 41 - 65	UNA	W	NL	M	5	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	29	29	Age 41 - 65	UNA	W	UN	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	29	29	Age Over 66	DEM	B	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	29	29	Age Over 66	DEM	B	UN	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	29	29	Age Over 66	DEM	U	UN	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	29	29	Age Over 66	DEM	U	UN	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	29	29	Age Over 66	DEM	W	NL	F	2	07/26/2022	history	08/10/2022	M	ABS-MAIL	DEM
CATAWBA	29	29	Age Over 66	DEM	W	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	29	29	Age Over 66	DEM	W	NL	M	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	29	29	Age Over 66	DEM	W	UN	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	29	29	Age Over 66	DEM	W	UN	M	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	DEM
CATAWBA	29	29	Age Over 66	REP	U	UN	U	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	REP
CATAWBA	29	29	Age Over 66	REP	W	NL	F	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	29	29	Age Over 66	REP	W	NL	F	2	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	29	29	Age Over 66	REP	W	NL	M	5	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	29	29	Age Over 66	REP	W	NL	M	3	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	29	29	Age Over 66	UNA	W	NL	F	3	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	29	29	Age Over 66	UNA	W	NL	F	2	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	29	29	Age Over 66	UNA	W	NL	M	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	29	29	Age Over 66	UNA	W	NL	M	2	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	29	29	Age Over 66	UNA	W	UN	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	30	30	Age 18 - 25	REP	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	30	30	Age 18 - 25	UNA	O	HL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	30	30	Age 26 - 40	DEM	W	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	30	30	Age 26 - 40	REP	W	NL	F	3	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	30	30	Age 26 - 40	REP	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	30	30	Age 26 - 40	REP	W	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	30	30	Age 26 - 40	REP	W	NL	M	2	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	30	30	Age 26 - 40	UNA	U	UN	U	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	30	30	Age 26 - 40	UNA	W	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	30	30	Age 26 - 40	UNA	W	NL	M	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	30	30	Age 41 - 65	DEM	B	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	30	30	Age 41 - 65	DEM	B	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	30	30	Age 41 - 65	DEM	B	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	30	30	Age 41 - 65	DEM	W	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	30	30	Age 41 - 65	DEM	W	NL	F	1	07/26/2022	history	08/10/2022	U	ABS-CURB	DEM
CATAWBA	30	30	Age 41 - 65	DEM	W	NL	F	2	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	30	30	Age 41 - 65	DEM	W	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	30	30	Age 41 - 65	DEM	W	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	30	30	Age 41 - 65	DEM	W	UN	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	30	30	Age 41 - 65	REP	W	NL	F	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	30	30	Age 41 - 65	REP	W	NL	F	6	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	30	30	Age 41 - 65	REP	W	NL	M	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	30	30	Age 41 - 65	REP	W	NL	M	5	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	30	30	Age 41 - 65	UNA	B	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	30	30	Age 41 - 65	UNA	B	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	30	30	Age 41 - 65	UNA	W	HL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	30	30	Age 41 - 65	UNA	W	HL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	30	30	Age 41 - 65	UNA	W	NL	F	3	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	30	30	Age 41 - 65	UNA	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	30	30	Age 41 - 65	UNA	W	NL	M	2	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	30	30	Age 41 - 65	UNA	W	UN	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	30	30	Age Over 66	DEM	B	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	30	30	Age Over 66	DEM	B	NL	F	2	07/26/2022	history	08/10/2022	U	ABS-CURB	DEM
CATAWBA	30	30	Age Over 66	DEM	B	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	30	30	Age Over 66	DEM	B	UN	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	30	30	Age Over 66	DEM	U	UN	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	30	30	Age Over 66	DEM	W	NL	F	4	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	30	30	Age Over 66	DEM	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	30	30	Age Over 66	DEM	W	NL	M	3	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	30	30	Age Over 66	DEM	W	NL	M	2	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	30	30	Age Over 66	REP	U	UN	U	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	REP
CATAWBA	30	30	Age Over 66	REP	W	NL	F	2	07/26/2022	history	08/10/2022	M	ABS-MAIL	REP
CATAWBA	30	30	Age Over 66	REP	W	NL	F	11	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	30	30	Age Over 66	REP	W	NL	F	5	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	30	30	Age Over 66	REP	W	NL	M	1	07/26/2022	history	08/10/2022	C	CURBSIDE	REP
CATAWBA	30	30	Age Over 66	REP	W	NL	M	13	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	30	30	Age Over 66	REP	W	NL	M	6	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	30	30	Age Over 66	REP	W	UN	F	1	07/26/2022	history	08/10/2022	C	CURBSIDE	REP
CATAWBA	30	30	Age Over 66	REP	W	UN	F	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	30	30	Age Over 66	REP	W	UN	F	2	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	30	30	Age Over 66	REP	W	UN	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	30	30	Age Over 66	UNA	B	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	30	30	Age Over 66	UNA	W	NL	F	7	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	30	30	Age Over 66	UNA	W	NL	F	3	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	30	30	Age Over 66	UNA	W	NL	M	7	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	35	35	Age 26 - 40	REP	W	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	35	35	Age 26 - 40	UNA	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	35	35	Age 26 - 40	UNA	W	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	35	35	Age 41 - 65	DEM	B	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	35	35	Age 41 - 65	DEM	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	35	35	Age 41 - 65	REP	W	NL	F	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	35	35	Age 41 - 65	REP	W	NL	M	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	35	35	Age 41 - 65	UNA	W	NL	F	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	UNA
CATAWBA	35	35	Age 41 - 65	UNA	W	NL	U	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	35	35	Age Over 66	DEM	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	35	35	Age Over 66	DEM	W	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	35	35	Age Over 66	REP	W	NL	F	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	REP
CATAWBA	35	35	Age Over 66	REP	W	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	35	35	Age Over 66	REP	W	NL	F	2	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	35	35	Age Over 66	REP	W	NL	M	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
CATAWBA	35	35	Age Over 66	REP	W	NL	M	3	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	35	35	Age Over 66	REP	W	UN	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	35	35	Age Over 66	UNA	U	UN	U	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	35	35	Age Over 66	UNA	W	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
CATAWBA	35	35	Age Over 66	UNA	W	UN	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	36	36	Age 18 - 25	DEM	U	UN	U	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	36	36	Age 18 - 25	DEM	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	36	36	Age 18 - 25	REP	W	NL	M	3	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	36	36	Age 18 - 25	REP	W	UN	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	36	36	Age 18 - 25	UNA	W	NL	M	2	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	36	36	Age 18 - 25	UNA	W	NL	U	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	36	36	Age 26 - 40	DEM	B	UN	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	36	36	Age 26 - 40	DEM	U	UN	U	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	36	36	Age 26 - 40	REP	W	NL	F	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	REP
CATAWBA	36	36	Age 26 - 40	REP	W	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
CATAWBA	36	36	Age 26 - 40	UNA	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	36	36	Age 26 - 40	UNA	W	NL	M	2	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
CATAWBA	36	36	Age 41 - 65	DEM	O	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	36	36	Age 41 - 65	DEM	W	NL	F	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
CATAWBA	36	36	Age 41 - 65	DEM	W	NL	F	2	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
CATAWBA	36	36	Age 41 - 65	DEM	W	NL	M	2	07/26/2022	history	08/10/2022	M	ABS-MAIL	DEM
